"Plot Title: 10 m HOL"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 20658238, SEN S/N: 20658238, LBL: 10 m)","Intensity, Lux (LGR S/N: 20658238, SEN S/N: 20658238, LBL: 10 m)"
1,06/18/20 05:00:00 PM,9.472,559.7
2,06/18/20 05:30:00 PM,9.373,118.4
3,06/18/20 06:00:00 PM,9.275,269.1
4,06/18/20 06:30:00 PM,9.472,344.4
5,06/18/20 07:00:00 PM,9.373,150.7
6,06/18/20 07:30:00 PM,9.472,53.8
7,06/18/20 08:00:00 PM,9.571,43.1
8,06/18/20 08:30:00 PM,9.571,10.8
9,06/18/20 09:00:00 PM,9.472,0.0
10,06/18/20 09:30:00 PM,9.472,0.0
11,06/18/20 10:00:00 PM,9.571,0.0
12,06/18/20 10:30:00 PM,9.571,0.0
13,06/18/20 11:00:00 PM,9.373,0.0
14,06/18/20 11:30:00 PM,9.472,0.0
15,06/19/20 12:00:00 AM,9.472,0.0
16,06/19/20 12:30:00 AM,9.472,0.0
17,06/19/20 01:00:00 AM,9.373,0.0
18,06/19/20 01:30:00 AM,9.373,0.0
19,06/19/20 02:00:00 AM,9.373,0.0
20,06/19/20 02:30:00 AM,9.373,0.0
21,06/19/20 03:00:00 AM,9.373,0.0
22,06/19/20 03:30:00 AM,9.373,0.0
23,06/19/20 04:00:00 AM,9.472,0.0
24,06/19/20 04:30:00 AM,9.472,0.0
25,06/19/20 05:00:00 AM,9.275,0.0
26,06/19/20 05:30:00 AM,9.373,0.0
27,06/19/20 06:00:00 AM,9.472,0.0
28,06/19/20 06:30:00 AM,9.472,0.0
29,06/19/20 07:00:00 AM,9.571,10.8
30,06/19/20 07:30:00 AM,9.571,43.1
31,06/19/20 08:00:00 AM,9.373,10.8
32,06/19/20 08:30:00 AM,9.472,53.8
33,06/19/20 09:00:00 AM,9.571,96.9
34,06/19/20 09:30:00 AM,9.472,75.3
35,06/19/20 10:00:00 AM,9.571,172.2
36,06/19/20 10:30:00 AM,9.571,183.0
37,06/19/20 11:00:00 AM,9.571,430.6
38,06/19/20 11:30:00 AM,9.472,979.5
39,06/19/20 12:00:00 PM,9.571,775.0
40,06/19/20 12:30:00 PM,9.669,688.9
41,06/19/20 01:00:00 PM,9.669,678.1
42,06/19/20 01:30:00 PM,9.571,129.2
43,06/19/20 02:00:00 PM,9.571,667.4
44,06/19/20 02:30:00 PM,9.571,161.5
45,06/19/20 03:00:00 PM,9.571,301.4
46,06/19/20 03:30:00 PM,9.571,64.6
47,06/19/20 04:00:00 PM,9.669,226.0
48,06/19/20 04:30:00 PM,9.669,226.0
49,06/19/20 05:00:00 PM,9.768,441.3
50,06/19/20 05:30:00 PM,9.669,355.2
51,06/19/20 06:00:00 PM,9.669,258.3
52,06/19/20 06:30:00 PM,9.571,193.8
53,06/19/20 07:00:00 PM,9.571,129.2
54,06/19/20 07:30:00 PM,9.571,96.9
55,06/19/20 08:00:00 PM,9.472,64.6
56,06/19/20 08:30:00 PM,9.571,0.0
57,06/19/20 09:00:00 PM,9.571,0.0
58,06/19/20 09:30:00 PM,9.571,0.0
59,06/19/20 10:00:00 PM,9.472,0.0
60,06/19/20 10:30:00 PM,9.571,0.0
61,06/19/20 11:00:00 PM,9.472,0.0
62,06/19/20 11:30:00 PM,9.472,0.0
63,06/20/20 12:00:00 AM,9.373,0.0
64,06/20/20 12:30:00 AM,9.275,0.0
65,06/20/20 01:00:00 AM,9.373,0.0
66,06/20/20 01:30:00 AM,9.275,0.0
67,06/20/20 02:00:00 AM,9.373,0.0
68,06/20/20 02:30:00 AM,9.472,0.0
69,06/20/20 03:00:00 AM,9.373,0.0
70,06/20/20 03:30:00 AM,9.373,0.0
71,06/20/20 04:00:00 AM,9.472,0.0
72,06/20/20 04:30:00 AM,9.472,0.0
73,06/20/20 05:00:00 AM,9.373,0.0
74,06/20/20 05:30:00 AM,9.472,0.0
75,06/20/20 06:00:00 AM,9.472,0.0
76,06/20/20 06:30:00 AM,9.571,0.0
77,06/20/20 07:00:00 AM,9.472,10.8
78,06/20/20 07:30:00 AM,9.472,32.3
79,06/20/20 08:00:00 AM,9.472,75.3
80,06/20/20 08:30:00 AM,9.571,129.2
81,06/20/20 09:00:00 AM,9.571,172.2
82,06/20/20 09:30:00 AM,9.571,183.0
83,06/20/20 10:00:00 AM,9.472,183.0
84,06/20/20 10:30:00 AM,9.472,269.1
85,06/20/20 11:00:00 AM,9.373,226.0
86,06/20/20 11:30:00 AM,9.571,247.6
87,06/20/20 12:00:00 PM,9.472,312.2
88,06/20/20 12:30:00 PM,9.571,462.9
89,06/20/20 01:00:00 PM,9.571,581.3
90,06/20/20 01:30:00 PM,9.472,355.2
91,06/20/20 02:00:00 PM,9.373,193.8
92,06/20/20 02:30:00 PM,9.373,172.2
93,06/20/20 03:00:00 PM,9.571,53.8
94,06/20/20 03:30:00 PM,9.669,64.6
95,06/20/20 04:00:00 PM,9.669,21.5
96,06/20/20 04:30:00 PM,9.669,53.8
97,06/20/20 05:00:00 PM,9.669,86.1
98,06/20/20 05:30:00 PM,9.571,172.2
99,06/20/20 06:00:00 PM,9.472,193.8
100,06/20/20 06:30:00 PM,9.472,86.1
101,06/20/20 07:00:00 PM,9.373,53.8
102,06/20/20 07:30:00 PM,9.373,21.5
103,06/20/20 08:00:00 PM,9.373,21.5
104,06/20/20 08:30:00 PM,9.373,0.0
105,06/20/20 09:00:00 PM,9.373,0.0
106,06/20/20 09:30:00 PM,9.472,0.0
